id,materia,anno,fase,indirizzi,classi,blocco,nucleo,testo,obiettivi_backbone,tipo_contenuto,parent,peso,tag,bloom,competenza_europea,fonte,stato
GRC-0137,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Storia vera; Dialoghi",GRC.CON.LETT.09,opera,GRC-0134,core,Storia-vera|Dialoghi,,,Greco cl.5 lett,revisione
GRC-0138,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Lettura metrica e traduzione di circa 400 versi di una tragedia (Medea o Antigone)",GRC.CON.METR.01|GRC.CON.LETT.03,opera,GRC-0106,core,tragedia|metrica,,,Greco cl.5 lett,revisione
GRC-0139,GRC,5,triennio,LC,A-13,competenza,Traduzione e analisi del testo,"Praticare la traduzione contrastiva di testi d'autore di media-alta difficolta'",GRC.COM.TRAD.05,,,,traduzione|contrastiva,valutare,multilinguistica,Greco cl.5 lett,revisione
GRC-0140,GRC,5,triennio,LC,A-13,competenza,Storia letteraria,"Riconoscere i modelli greci nei generi europei; maturare consapevolezza del debito culturale",GRC.COM.LETT.02|GRC.COM.CULT.02,,,,ricezione|debito-culturale,valutare,consapevolezza_espressione_culturali,Greco cl.5 lett,revisione
GRC-0141,GRC,5,triennio,LC,A-13,lep,,"Obiettivi minimi cl.5: conoscere l'eta' ellenistica e Menandro, Callimaco, Apollonio Rodio, Polibio, Plutarco, Luciano; tradurre testo di media-alta difficolta'",,,,core,obiettivi-minimi,,,Greco cl.5 LEP,revisione
GRC-0142,GRC,5,triennio,LC,A-13,orientamento,,"Macrotema cl.5 'Confrontarsi con la complessita' e diventare cittadini attivi'",,,,,orientamento|cittadinanza-attiva,,personale_sociale_imparare,Greco cl.5 orient,revisione
GRC-0143,GRC,5,triennio,LC,A-13,orientamento,,"PCTO cl.5 (competenze in esito)",,,,,pcto,,personale_sociale_imparare,Greco cl.5 pcto,revisione
GRC-0144,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Linguistica storica: cogliere la dimensione diacronica del greco e i rapporti con l'indoeuropeo e le lingue moderne",GRC.COM.SCIA.01,,,,scienze-antichita|linguistica-storica,analizzare,multilinguistica,Greco spettro,revisione
GRC-0145,GRC,,quinquennio,LC,A-13,competenza,Metrica e dialetti,"Dialettologia: riconoscere i principali dialetti greci (ionico-attico, dorico, eolico) e la lingua dei generi",GRC.CON.METR.01,,,,scienze-antichita|dialettologia,analizzare,multilinguistica,Greco spettro,revisione
GRC-0146,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Storia antica: contestualizzare i testi nella storia greca; valutare le fonti e il metodo storiografico",GRC.COM.CULT.01,,,,scienze-antichita|storia|fonti,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0147,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Archeologia: leggere reperti, monumenti e siti come fonti della cultura materiale greca",GRC.COM.SCIA.03,,,,scienze-antichita|archeologia,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0148,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Mitologia e religione: interpretare il patrimonio mitologico; culti, riti e religione poleica",GRC.COM.CULT.01,,,,scienze-antichita|mitologia|religione,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0149,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Filosofia antica: leggere e interpretare testi filosofici greci e le scuole di pensiero",GRC.COM.LETT.01,,,,scienze-antichita|filosofia,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0150,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Arte antica: leggere l'arte greca; iconografia e rapporto testo-immagine",GRC.COM.SCIA.06,,,,scienze-antichita|arte,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0151,GRC,,quinquennio,LC,A-13,competenza,Traduzione e analisi del testo,"Epigrafia e papirologia: nozioni delle fonti dirette del mondo greco",GRC.COM.SCIA.07,,,,scienze-antichita|epigrafia|papirologia,comprendere,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0152,GRC,,quinquennio,LC,A-13,competenza,Traduzione e analisi del testo,"Filologia ed ecdotica: la trasmissione dei testi; critica testuale; leggere un apparato critico",GRC.COM.SCIA.08,,,,scienze-antichita|filologia|ecdotica,valutare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0153,GRC,,quinquennio,LC,A-13,competenza,Metrica e dialetti,"Metrica e prosodia: leggere i principali metri (esametro, distico, trimetro giambico, metri lirici)",GRC.CON.METR.01,,,,scienze-antichita|metrica,applicare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0154,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Retorica: riconoscere le strutture e le figure retoriche; l'arte oratoria",GRC.COM.LETT.01,,,,scienze-antichita|retorica,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0155,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Geografia storica: orientarsi nella geografia e nella topografia del mondo greco",GRC.COM.SCIA.09,,,,scienze-antichita|geografia-storica,comprendere,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0156,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Diritto e istituzioni: conoscere le istituzioni politiche e giuridiche della polis",GRC.COM.CULT.01,,,,scienze-antichita|diritto|istituzioni,comprendere,cittadinanza,Greco spettro,revisione
GRC-0157,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Antropologia del mondo antico: applicare categorie antropologiche (onore, dono, ospitalita', genere, schiavitu')",GRC.COM.SCIA.11,,,,scienze-antichita|antropologia,analizzare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0158,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Ricezione e tradizione classica (Nachleben): la permanenza del greco nella cultura europea; attualizzare l'antico",GRC.COM.CULT.02,,,,scienze-antichita|ricezione,valutare,consapevolezza_espressione_culturali,Greco spettro,revisione
GRC-0159,GRC,,quinquennio,LC,A-13,competenza,Traduzione e analisi del testo,"Digital Humanities: usare strumenti informatici e IA per lo studio del greco (TLG, corpora, banche dati)",GRC.COM.TRAD.06,,,,scienze-antichita|digitale|DH,applicare,digitale,Greco spettro,revisione
GRC-0160,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Riconoscere il genere letterario e le sue convenzioni",GRC.COM.LETT.01,,,,condivisa|generi,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0161,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Analizzare la struttura del testo (narrativo, poetico, drammatico)",GRC.COM.ANAL.01,,,,condivisa|analisi-testo,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0162,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Riconoscere e interpretare le figure retoriche",GRC.COM.ANAL.01,,,,condivisa|retorica,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0163,GRC,,quinquennio,LC,A-13,competenza,Metrica e dialetti,"Analizzare la metrica e il ritmo del testo poetico",GRC.CON.METR.01,,,,condivisa|metrica,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0164,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Cogliere il rapporto tra forma e contenuto",GRC.COM.ANAL.01,,,,condivisa,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0165,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Riconoscere temi, motivi, topoi e archetipi",GRC.COM.LETT.03,,,,condivisa|temi,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0166,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Cogliere l'intertestualita' e i rapporti tra testi e tradizioni",GRC.COM.LETT.02,,,,condivisa|intertestualita,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0167,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Padroneggiare le metodologie della critica letteraria",GRC.COM.CRIT.01,,,,condivisa|critica,valutare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0168,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Formulare interpretazioni autonome e argomentate del testo",GRC.COM.CRIT.01,,,,condivisa|interpretazione,valutare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0169,GRC,,quinquennio,LC,A-13,competenza,Civilta' e ricezione,"Usare la letteratura per comprendere il presente (attualizzazione)",GRC.COM.CULT.02,,,,condivisa|attualizzazione,valutare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0170,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Condurre la lettura diretta del testo come prima forma di interpretazione",GRC.COM.LETT.01,,,,condivisa|lettura-diretta,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0171,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Confrontare autori, generi ed epoche diverse",GRC.COM.LETT.03,,,,condivisa|comparazione,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0172,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Dimensione autoriale: ricostruire e contestualizzare la biografia e il profilo dell'autore",GRC.COM.LETT.01,,,,condivisa|dimensione-autoriale|biografia,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0173,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Dimensione autoriale: collocare le opere nella produzione e nell'evoluzione dell'autore",GRC.COM.LETT.01,,,,condivisa|dimensione-autoriale|opere,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0174,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Dimensione autoriale: analizzare lo stile (lingua, sintassi, retorica) di un autore",GRC.COM.LETT.04,,,,condivisa|dimensione-autoriale|stile,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0175,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Dimensione autoriale: definire la poetica e la concezione letteraria di un autore",GRC.COM.LETT.04,,,,condivisa|dimensione-autoriale|poetica,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0176,GRC,,quinquennio,LC,A-13,competenza,Storia letteraria,"Dimensione autoriale: riconoscere l'ipertestualita' (rimandi e rapporti con altri autori)",GRC.COM.LETT.02,,,,condivisa|dimensione-autoriale|ipertestualita,analizzare,consapevolezza_espressione_culturali,Greco lett condivise,revisione
GRC-0177,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Omero - biografia: la questione omerica; oralita' e aedi; datazione",GRC.CON.LETT.01,biografia,GRC-0089,core,Omero|biografia,,,Greco scheda-autore,revisione
GRC-0178,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Omero - stile: formularita', epiteti fissi, similitudini, esametro",GRC.CON.LETT.01,stile,GRC-0089,core,Omero|stile,,,Greco scheda-autore,revisione
GRC-0179,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Omero - poetica: l'epos eroico, kleos e time', il rapporto uomo-dei, il destino",GRC.CON.LETT.01,poetica,GRC-0089,core,Omero|poetica,,,Greco scheda-autore,revisione
GRC-0180,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Omero - ipertestualita': modello dell'epica (Esiodo, Apollonio Rodio, Virgilio, Dante; riprese moderne)",GRC.CON.LETT.01,ipertestualita,GRC-0089,core,Omero|ipertestualita,,,Greco scheda-autore,revisione
GRC-0181,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Saffo - biografia: Lesbo, il tiaso, la vicenda biografica e la leggenda",GRC.CON.LETT.02,biografia,GRC-0096,core,Saffo|biografia,,,Greco scheda-autore,revisione
GRC-0182,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Saffo - stile: lirica monodica, dialetto eolico, immediatezza, fenomenologia dell'eros",GRC.CON.LETT.02,stile,GRC-0096,core,Saffo|stile,,,Greco scheda-autore,revisione
GRC-0183,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Saffo - poetica: l'eros come pathos, la bellezza, il mondo femminile, l'analisi dei sentimenti",GRC.CON.LETT.02,poetica,GRC-0096,core,Saffo|poetica,,,Greco scheda-autore,revisione
GRC-0184,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Saffo - ipertestualita': modello per Catullo (carme 51), Orazio, la lirica europea d'amore",GRC.CON.LETT.02,ipertestualita,GRC-0096,core,Saffo|ipertestualita,,,Greco scheda-autore,revisione
GRC-0185,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Eschilo - biografia: Atene, Maratona e Salamina, i viaggi in Sicilia",GRC.CON.LETT.03,biografia,GRC-0110,core,Eschilo|biografia,,,Greco scheda-autore,revisione
GRC-0186,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Eschilo - stile: grandiosita', lessico solenne, immagini, la trilogia legata",GRC.CON.LETT.03,stile,GRC-0110,core,Eschilo|stile,,,Greco scheda-autore,revisione
GRC-0187,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Eschilo - poetica: la giustizia divina (dike), la colpa e la pena, il pathei mathos",GRC.CON.LETT.03,poetica,GRC-0110,core,Eschilo|poetica,,,Greco scheda-autore,revisione
GRC-0188,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Eschilo - ipertestualita': l'Orestea e il tema vendetta/giustizia; riprese moderne (O'Neill, Sartre)",GRC.CON.LETT.03,ipertestualita,GRC-0110,core,Eschilo|ipertestualita,,,Greco scheda-autore,revisione
GRC-0189,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Sofocle - biografia: Atene periclea, le cariche pubbliche, la lunga vita",GRC.CON.LETT.03,biografia,GRC-0111,core,Sofocle|biografia,,,Greco scheda-autore,revisione
GRC-0190,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Sofocle - stile: equilibrio, ironia tragica, il terzo attore, i caratteri",GRC.CON.LETT.03,stile,GRC-0111,core,Sofocle|stile,,,Greco scheda-autore,revisione
GRC-0191,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Sofocle - poetica: l'eroe solitario, i limiti umani, il rapporto con gli dei e il destino",GRC.CON.LETT.03,poetica,GRC-0111,core,Sofocle|poetica,,,Greco scheda-autore,revisione
GRC-0192,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Sofocle - ipertestualita': Edipo e Antigone nella cultura europea (Freud, Anouilh, Brecht)",GRC.CON.LETT.03,ipertestualita,GRC-0111,core,Sofocle|ipertestualita,,,Greco scheda-autore,revisione
GRC-0193,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Euripide - biografia: l'ambiente sofistico, l'isolamento, la morte in Macedonia",GRC.CON.LETT.03,biografia,GRC-0112,core,Euripide|biografia,,,Greco scheda-autore,revisione
GRC-0194,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Euripide - stile: realismo, patetismo, il prologo e il deus ex machina, la monodia",GRC.CON.LETT.03,stile,GRC-0112,core,Euripide|stile,,,Greco scheda-autore,revisione
GRC-0195,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Euripide - poetica: la crisi dei valori, il razionalismo, le passioni, le donne e gli emarginati",GRC.CON.LETT.03,poetica,GRC-0112,core,Euripide|poetica,,,Greco scheda-autore,revisione
GRC-0196,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Euripide - ipertestualita': Medea e le riprese (Seneca, Anouilh, Pasolini); influsso sulla commedia nuova",GRC.CON.LETT.03,ipertestualita,GRC-0112,core,Euripide|ipertestualita,,,Greco scheda-autore,revisione
GRC-0197,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Aristofane - biografia: Atene della guerra del Peloponneso, i comici rivali",GRC.CON.LETT.04,biografia,GRC-0113,core,Aristofane|biografia,,,Greco scheda-autore,revisione
GRC-0198,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Aristofane - stile: comicita', parodia, parabasi, fantasia, lingua plurivoca",GRC.CON.LETT.04,stile,GRC-0113,core,Aristofane|stile,,,Greco scheda-autore,revisione
GRC-0199,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Aristofane - poetica: la commedia archaia, la satira politica, l'utopia, la polemica culturale",GRC.CON.LETT.04,poetica,GRC-0113,core,Aristofane|poetica,,,Greco scheda-autore,revisione
GRC-0200,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Aristofane - ipertestualita': la satira e la commedia europea; il rapporto con Menandro e Plauto",GRC.CON.LETT.04,ipertestualita,GRC-0113,core,Aristofane|ipertestualita,,,Greco scheda-autore,revisione
GRC-0201,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Erodoto - biografia: Alicarnasso, i viaggi, il rapporto con Atene",GRC.CON.LETT.05,biografia,GRC-0098,core,Erodoto|biografia,,,Greco scheda-autore,revisione
GRC-0202,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Erodoto - stile: la lexis eiromene, le digressioni, il dialetto ionico, la narrazione",GRC.CON.LETT.05,stile,GRC-0098,core,Erodoto|stile,,,Greco scheda-autore,revisione
GRC-0203,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Erodoto - poetica: historie come ricerca, il rapporto greci-barbari, il divino e la sorte",GRC.CON.LETT.05,poetica,GRC-0098,core,Erodoto|poetica,,,Greco scheda-autore,revisione
GRC-0204,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Erodoto - ipertestualita': il 'padre della storia'; il rapporto con Tucidide e la storiografia successiva",GRC.CON.LETT.05,ipertestualita,GRC-0098,core,Erodoto|ipertestualita,,,Greco scheda-autore,revisione
GRC-0205,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Tucidide - biografia: lo stratega esiliato, testimone della guerra del Peloponneso",GRC.CON.LETT.05,biografia,GRC-0114,core,Tucidide|biografia,,,Greco scheda-autore,revisione
GRC-0206,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Tucidide - stile: concettosita', i discorsi (antilogie), l'astrazione, la lingua difficile",GRC.CON.LETT.05,stile,GRC-0114,core,Tucidide|stile,,,Greco scheda-autore,revisione
GRC-0207,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Tucidide - poetica: il metodo critico, le cause (aitiai/prophasis), il ktema es aiei, la politica come potere",GRC.CON.LETT.05,poetica,GRC-0114,core,Tucidide|poetica,,,Greco scheda-autore,revisione
GRC-0208,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Tucidide - ipertestualita': modello della storiografia 'scientifica' e politica (Polibio, Sallustio, Machiavelli, Hobbes)",GRC.CON.LETT.05,ipertestualita,GRC-0114,core,Tucidide|ipertestualita,,,Greco scheda-autore,revisione
GRC-0209,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Demostene - biografia: la formazione oratoria, la lotta contro Filippo, la fine",GRC.CON.LETT.06,biografia,GRC-0117,core,Demostene|biografia,,,Greco scheda-autore,revisione
GRC-0210,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Demostene - stile: veemenza, deinotes, il ritmo, la varieta' dei registri",GRC.CON.LETT.06,stile,GRC-0117,core,Demostene|stile,,,Greco scheda-autore,revisione
GRC-0211,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Demostene - poetica: l'oratoria politica, la liberta' della polis, l'impegno civile",GRC.CON.LETT.06,poetica,GRC-0117,core,Demostene|poetica,,,Greco scheda-autore,revisione
GRC-0212,GRC,4,triennio,LC,A-13,contenuto,Storia letteraria,"Demostene - ipertestualita': modello dell'eloquenza (Cicerone, l'oratoria europea)",GRC.CON.LETT.06,ipertestualita,GRC-0117,core,Demostene|ipertestualita,,,Greco scheda-autore,revisione
GRC-0213,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Callimaco - biografia: Cirene, Alessandria, la Biblioteca e il Museo",GRC.CON.LETT.08,biografia,GRC-0127,core,Callimaco|biografia,,,Greco scheda-autore,revisione
GRC-0214,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Callimaco - stile: brevitas, labor limae, dottrina (poikilia), raffinatezza",GRC.CON.LETT.08,stile,GRC-0127,core,Callimaco|stile,,,Greco scheda-autore,revisione
GRC-0215,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Callimaco - poetica: l'estetica ellenistica, il carme breve e dotto, la polemica (Telchini)",GRC.CON.LETT.08,poetica,GRC-0127,core,Callimaco|poetica,,,Greco scheda-autore,revisione
GRC-0216,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Callimaco - ipertestualita': modello dei poetae novi e di Catullo, dell'elegia latina, della poesia dotta",GRC.CON.LETT.08,ipertestualita,GRC-0127,core,Callimaco|ipertestualita,,,Greco scheda-autore,revisione
GRC-0217,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Plutarco - biografia: Cheronea, il sacerdozio a Delfi, la cultura greco-romana",GRC.CON.LETT.09,biografia,GRC-0132,core,Plutarco|biografia,,,Greco scheda-autore,revisione
GRC-0218,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Plutarco - stile: la prosa colta, l'aneddoto, il ritratto morale, l'erudizione",GRC.CON.LETT.09,stile,GRC-0132,core,Plutarco|stile,,,Greco scheda-autore,revisione
GRC-0219,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Plutarco - poetica: la biografia come ethos, il parallelismo greco-romano, la paideia morale",GRC.CON.LETT.09,poetica,GRC-0132,core,Plutarco|poetica,,,Greco scheda-autore,revisione
GRC-0220,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Plutarco - ipertestualita': fonte di Shakespeare; modello della biografia europea e del moralismo",GRC.CON.LETT.09,ipertestualita,GRC-0132,core,Plutarco|ipertestualita,,,Greco scheda-autore,revisione
GRC-0221,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Luciano - biografia: Samosata, la seconda sofistica, il retore-filosofo errante",GRC.CON.LETT.09,biografia,GRC-0134,core,Luciano|biografia,,,Greco scheda-autore,revisione
GRC-0222,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Luciano - stile: atticismo, ironia, il dialogo satirico, la parodia dei generi",GRC.CON.LETT.09,stile,GRC-0134,core,Luciano|stile,,,Greco scheda-autore,revisione
GRC-0223,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Luciano - poetica: lo spoudaiogeloion, la satira del sapere e delle credenze, lo scetticismo",GRC.CON.LETT.09,poetica,GRC-0134,core,Luciano|poetica,,,Greco scheda-autore,revisione
GRC-0224,GRC,5,triennio,LC,A-13,contenuto,Storia letteraria,"Luciano - ipertestualita': la Storia vera e la fantascienza/utopia; influsso su Erasmo, Swift, fantastico moderno",GRC.CON.LETT.09,ipertestualita,GRC-0134,core,Luciano|ipertestualita,,,Greco scheda-autore,revisione
GRC-0225,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Esopo",,autore,GRC-0085,rappresentativo,favola,,,parallelismi (da rivedere),revisione
GRC-0226,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Ippocrate",,autore,GRC-0123,rappresentativo,medicina|scienza,,,parallelismi (da rivedere),revisione
GRC-0227,GRC,3,triennio,LC,A-13,contenuto,Storia letteraria,"Galeno",,autore,GRC-0123,rappresentativo,medicina|scienza,,,parallelismi (da rivedere),revisione
